Customer ID,AllConnect,Budget Billing,Autopay,Self-Service Registered,Mobile App Download,eBill,Digital Channel Usage,AI Chatbot,Green Score
US00015554,True,True,True,False,True,False,True,False,4.5
US00015555,True,True,True,False,True,False,True,False,4.5
US00015556,True,True,False,False,True,False,True,True,4.0
US00015557,True,True,True,True,False,True,False,True,5.5
US00015558,True,False,False,False,False,True,True,False,4.0
US00015559,False,True,False,False,True,True,False,False,3.5
US00015560,False,True,False,False,False,True,False,False,2.5
US00015561,False,True,True,False,True,True,False,False,4.5
US00015562,False,True,True,False,True,False,False,False,2.5
US00015563,False,True,False,True,False,True,False,False,3.5
US00015564,False,True,True,True,False,True,True,False,6.0
US00015565,False,False,False,False,True,False,False,True,1.5
US00015566,True,True,False,True,False,True,True,True,6.0
US00015567,False,True,False,False,True,False,True,False,3.0
US00015568,True,True,False,False,True,True,False,False,4.0
US00015569,False,False,False,False,False,True,True,False,3.5
US00015570,False,False,False,False,True,True,False,False,3.0
US00015571,False,False,True,True,False,False,False,False,2.0
US00015572,True,False,True,False,True,True,True,True,6.5
US00015573,False,True,True,False,False,True,True,False,5.0
US00015574,True,True,True,False,True,True,False,False,5.0
US00015575,False,True,True,False,True,True,False,False,4.5
US00015576,False,False,True,True,True,True,False,False,5.0
US00015577,True,False,False,True,True,False,False,False,2.5
US00015578,False,False,False,False,True,True,False,False,3.0
US00015579,False,True,True,True,True,True,False,False,5.5
US00015580,False,True,False,True,True,True,True,True,6.5
US00015581,False,False,True,True,True,True,True,True,7.0
US00015582,False,True,False,False,True,False,False,True,2.0
US00015583,False,False,True,False,False,False,False,True,1.5
US00015584,True,False,True,False,True,True,False,False,4.5
US00015585,True,False,False,False,True,True,False,True,4.0
US00015586,False,False,True,False,False,True,False,False,3.0
US00015587,False,False,False,True,False,True,False,False,3.0
US00015588,False,True,True,False,True,True,True,False,6.0
US00015589,True,False,True,False,True,True,False,True,5.0
US00015590,False,True,False,False,True,True,True,True,5.5
US00015591,False,False,True,True,True,False,True,False,4.5
US00015592,False,False,True,False,True,True,False,False,4.0
US00015593,True,False,True,True,True,True,True,False,7.0
US00015594,True,False,True,False,True,False,True,False,4.0
US00015595,False,False,False,False,False,False,False,False,0.0
US00015596,False,True,True,False,True,False,False,True,3.0
US00015597,False,True,False,False,True,False,True,True,3.5
US00015598,False,True,True,False,True,True,True,True,6.5
US00015599,False,False,True,False,False,False,False,False,1.0
US00015600,False,False,False,False,True,False,False,True,1.5
US00015601,True,True,True,False,True,True,False,False,5.0
US00015602,True,True,True,True,True,False,True,True,6.0
US00015603,True,False,True,False,True,True,True,False,6.0
US00015604,False,False,False,True,True,True,False,True,4.5
US00015605,False,True,True,True,False,True,True,True,6.5
US00015606,False,True,False,False,True,True,True,True,5.5
US00015607,False,False,True,True,False,True,False,False,4.0
US00015608,False,False,True,True,True,True,False,False,5.0
US00015609,True,False,True,True,True,False,True,True,5.5
US00015610,True,True,True,False,False,True,False,False,4.0
US00015611,False,True,True,False,True,False,False,False,2.5
US00015612,True,True,True,False,True,True,False,False,5.0
US00015613,False,True,True,True,False,False,False,False,2.5
US00015614,False,False,True,True,True,True,True,False,6.5
US00015615,False,True,True,True,False,True,True,False,6.0
US00015616,True,True,True,True,False,True,True,False,6.5
US00015617,False,True,True,False,True,True,True,False,6.0
US00015618,True,True,True,False,True,True,True,False,6.5
US00015619,False,True,True,True,False,False,False,False,2.5
US00015620,False,True,False,False,False,False,True,False,2.0
US00015621,False,False,False,True,True,False,False,False,2.0
US00015622,False,False,True,False,True,True,False,True,4.5
US00015623,False,True,True,False,True,True,True,False,6.0
US00015624,False,True,True,True,True,True,True,False,7.0
US00015625,False,True,True,False,True,True,False,True,5.0
US00015626,True,True,True,True,False,True,True,False,6.5
US00015627,False,False,True,False,True,True,True,True,6.0
US00015628,True,False,False,False,False,False,False,False,0.5
US00015629,False,False,True,False,True,True,False,False,4.0
US00015630,False,False,True,False,True,True,False,False,4.0
US00015631,False,False,True,False,True,True,False,False,4.0
US00015632,True,False,False,False,True,True,False,False,3.5
US00015633,False,True,True,False,False,True,False,False,3.5
US00015634,False,True,True,True,False,False,True,True,4.5
US00015635,True,False,True,False,True,True,False,True,5.0
US00015636,False,False,True,False,True,False,False,False,2.0
US00015637,True,True,True,False,True,True,True,False,6.5
US00015638,True,True,False,False,True,False,True,False,3.5
US00015639,False,False,True,False,True,True,False,True,4.5
US00015640,False,True,True,True,True,True,True,True,7.5
US00015641,False,True,False,True,True,True,True,True,6.5
US00015642,True,False,False,False,True,False,False,False,1.5
US00015643,False,True,True,False,True,True,True,False,6.0
US00015644,False,True,False,True,True,True,True,False,6.0
US00015645,False,True,True,False,True,True,True,False,6.0
US00015646,False,False,False,False,True,True,True,False,4.5
US00015647,False,False,False,False,False,False,False,False,0.0
US00015648,False,True,True,True,False,True,False,True,5.0
US00015649,False,True,False,True,True,False,False,False,2.5
US00015650,False,True,True,False,True,False,False,True,3.0
US00015651,True,False,False,False,False,True,True,False,4.0
US00015652,False,True,True,False,True,True,False,True,5.0
US00015653,True,False,True,False,False,True,True,True,5.5
US00015654,False,True,False,False,True,True,False,False,3.5
US00015655,False,True,True,True,True,True,False,True,6.0
US00015656,False,False,True,False,True,True,False,True,4.5
US00015657,True,True,True,False,True,True,False,False,5.0
US00015658,False,True,True,True,False,False,False,False,2.5
US00015659,False,False,False,False,True,False,True,False,2.5
US00015660,True,True,True,False,True,True,True,True,7.0
US00015661,False,False,True,False,True,True,True,True,6.0
US00015662,False,False,True,False,True,True,False,True,4.5
US00015663,False,True,True,True,True,True,False,False,5.5
US00015664,False,True,False,True,False,False,True,False,3.0
US00015665,False,True,False,False,True,True,False,False,3.5
US00015666,False,True,True,False,False,True,False,True,4.0
US00015667,False,True,True,True,True,True,False,False,5.5
US00015668,True,True,False,True,False,True,False,True,4.5
US00015669,False,False,True,False,True,True,True,False,5.5
US00015670,False,False,False,False,True,False,False,False,1.0
US00015671,False,False,True,False,True,True,False,False,4.0
US00015672,False,False,True,False,True,True,False,False,4.0
US00015673,False,False,True,True,True,True,True,False,6.5
US00015674,False,False,False,True,True,True,False,True,4.5
US00015675,False,True,True,False,True,True,True,False,6.0
US00015676,False,True,True,False,True,True,False,False,4.5
US00015677,False,True,True,False,True,False,True,True,4.5
US00015678,False,False,True,True,True,True,False,False,5.0
US00015679,False,True,True,False,True,True,True,True,6.5
US00015680,False,True,False,True,True,True,False,True,5.0
US00015681,True,False,False,True,False,True,True,False,5.0
US00015682,False,True,True,True,True,True,False,False,5.5
US00015683,False,True,True,True,True,True,False,False,5.5
US00015684,False,False,True,False,False,True,False,False,3.0
US00015685,True,False,True,True,False,False,True,False,4.0
US00015686,False,False,False,False,True,True,True,False,4.5
US00015687,False,True,False,False,True,False,False,False,1.5
US00015688,False,False,False,True,False,False,True,False,2.5
US00015689,False,True,True,False,True,True,False,True,5.0
US00015690,True,True,True,False,True,True,True,False,6.5
US00015691,False,False,False,True,True,False,True,False,3.5
US00015692,False,True,True,False,False,True,False,False,3.5
US00015693,False,True,True,False,True,True,False,True,5.0
US00015694,False,False,False,True,False,False,True,False,2.5
US00015695,True,True,True,False,False,False,False,True,2.5
US00015696,True,True,False,False,False,True,True,False,4.5
US00015697,False,True,True,False,True,True,True,False,6.0
US00015698,True,False,True,False,True,True,False,False,4.5
US00015699,False,False,True,False,False,False,True,False,2.5
US00015700,False,True,True,True,True,True,True,False,7.0
US00015701,True,False,False,False,True,True,False,True,4.0
US00015702,False,True,False,False,True,False,False,False,1.5
US00015703,False,True,True,True,True,True,False,True,6.0
US00015704,False,False,True,False,True,False,False,False,2.0
US00015705,False,False,False,False,True,False,True,True,3.0
US00015706,True,False,False,False,False,False,False,True,1.0
US00015707,False,False,True,True,True,False,False,True,3.5
US00015708,False,True,False,False,True,True,True,False,5.0
US00015709,True,True,True,False,True,True,False,False,5.0
US00015710,False,False,True,True,True,False,True,False,4.5
US00015711,False,False,False,True,False,False,True,False,2.5
US00015712,False,False,True,False,False,True,False,False,3.0
US00015713,False,False,False,False,True,True,True,True,5.0
US00015714,False,False,True,False,True,True,False,False,4.0
US00015715,False,True,True,True,True,True,False,True,6.0
US00015716,False,True,True,False,True,True,True,False,6.0
US00015717,True,True,True,True,True,True,False,False,6.0
US00015718,False,False,True,False,True,False,False,False,2.0
US00015719,False,True,False,False,False,False,False,True,1.0
US00015720,False,False,False,True,True,True,False,True,4.5
US00015721,False,False,True,True,True,True,True,False,6.5
US00015722,False,False,False,False,True,False,False,False,1.0
US00015723,False,False,False,True,True,True,True,False,5.5
US00015724,True,True,False,False,True,False,True,False,3.5
US00015725,True,True,False,True,True,True,True,False,6.5
US00015726,False,False,True,False,True,True,True,False,5.5
US00015727,False,True,False,False,False,False,False,False,0.5
US00015728,True,False,False,False,True,True,False,True,4.0
US00015729,False,True,True,False,True,False,False,True,3.0
US00015730,False,False,True,True,False,False,True,True,4.0
US00015731,True,True,False,False,True,True,False,False,4.0
US00015732,True,True,False,False,True,True,False,True,4.5
US00015733,False,False,False,False,False,True,True,False,3.5
US00015734,True,False,False,False,False,True,True,False,4.0
US00015735,True,True,False,True,True,True,True,False,6.5
US00015736,False,True,True,False,False,True,True,False,5.0
US00015737,False,False,True,False,False,False,True,False,2.5
US00015738,True,True,True,False,False,True,True,True,6.0
US00015739,False,True,False,True,False,False,True,False,3.0
US00015740,False,False,True,False,False,True,True,True,5.0
US00015741,False,False,True,False,True,True,False,True,4.5
US00015742,False,False,True,False,True,False,False,True,2.5
US00015743,True,False,True,False,True,False,True,False,4.0
US00015744,True,True,False,False,True,True,True,False,5.5
US00015745,True,False,True,True,False,True,False,False,4.5
US00015746,False,False,True,False,True,True,False,True,4.5
US00015747,True,False,True,False,True,True,True,False,6.0
US00015748,False,False,True,False,False,False,False,False,1.0
US00015749,True,False,False,False,True,True,False,True,4.0
US00015750,False,True,False,True,False,True,True,False,5.0
US00015751,False,True,True,False,False,True,True,False,5.0
US00015752,False,False,True,True,True,True,False,False,5.0
US00015753,False,True,True,True,True,True,False,False,5.5
US00015754,False,False,False,False,True,False,False,False,1.0
US00015755,False,False,True,True,True,False,False,False,3.0
US00015756,False,False,True,False,True,True,True,False,5.5
US00015757,False,True,True,False,True,False,True,True,4.5
US00015758,False,True,True,False,True,True,False,False,4.5
US00015759,False,True,True,True,True,False,True,False,5.0
US00015760,False,False,False,False,True,True,True,False,4.5
US00015761,False,False,True,True,True,False,True,False,4.5
US00015762,False,True,True,False,True,True,False,False,4.5
US00015763,False,True,True,True,False,False,False,False,2.5
US00015764,False,True,True,False,True,True,False,False,4.5
US00015765,False,False,False,False,True,True,True,False,4.5
US00015766,True,False,True,False,False,True,True,False,5.0
US00015767,True,True,True,True,True,True,False,False,6.0
US00015768,True,True,True,False,True,True,True,True,7.0
US00015769,False,True,True,False,True,True,False,False,4.5
US00015770,False,True,True,False,False,True,False,False,3.5
US00015771,True,False,True,False,False,False,False,False,1.5
US00015772,True,False,True,False,True,True,True,False,6.0
US00015773,True,True,True,False,False,False,False,False,2.0
US00015774,False,False,True,False,False,False,False,False,1.0
US00015775,False,False,True,False,True,True,False,True,4.5
US00015776,True,True,False,False,True,True,False,False,4.0
US00015777,False,False,True,False,True,False,False,True,2.5
US00015778,False,True,True,True,True,True,True,True,7.5
US00015779,False,False,False,False,True,True,False,False,3.0
US00015780,False,False,False,False,True,True,True,False,4.5
US00015781,False,True,True,True,False,False,False,True,3.0
US00015782,False,False,True,True,True,True,False,False,5.0
US00015783,False,False,False,False,True,True,False,False,3.0
US00015784,False,False,True,False,True,False,True,False,3.5
US00015785,False,True,True,False,True,True,False,True,5.0
US00015786,True,True,True,False,True,True,True,False,6.5
US00015787,False,False,False,False,False,False,False,False,0.0
US00015788,True,False,False,False,False,False,False,False,0.5
US00015789,True,False,True,True,True,True,False,False,5.5
US00015790,False,False,False,False,True,False,True,True,3.0
US00015791,True,True,True,False,False,True,True,False,5.5
US00015792,False,True,True,True,True,False,False,False,3.5
US00015793,False,True,True,False,True,False,True,True,4.5
US00015794,False,False,True,True,True,True,False,False,5.0
US00015795,True,False,False,False,True,True,True,False,5.0
US00015796,False,False,False,False,True,True,False,False,3.0
US00015797,False,False,True,True,True,True,True,True,7.0
US00015798,True,True,True,False,True,True,False,False,5.0
US00015799,True,True,False,False,True,False,False,False,2.0
US00015800,False,False,False,False,True,True,True,True,5.0
US00015801,False,False,True,False,True,True,False,False,4.0
US00015802,True,False,True,False,True,True,True,False,6.0
US00015803,False,False,True,True,True,True,True,False,6.5
US00015804,False,True,True,False,False,True,False,False,3.5
US00015805,False,True,True,False,True,False,False,False,2.5
US00015806,True,True,True,True,True,True,False,True,6.5
US00015807,False,False,False,True,False,True,False,False,3.0
US00015808,False,False,True,False,False,False,False,False,1.0
US00015809,False,False,True,False,False,False,True,False,2.5
US00015810,False,False,True,False,False,False,True,True,3.0
US00015811,False,True,True,True,True,True,False,False,5.5
US00015812,False,False,False,False,True,True,False,False,3.0
US00015813,False,False,False,True,True,True,False,False,4.0
US00015814,False,True,True,False,True,True,False,False,4.5
US00015815,True,False,True,True,True,False,True,True,5.5
US00015816,False,True,True,False,False,True,False,True,4.0
US00015817,False,True,False,False,True,True,False,False,3.5
US00015818,False,True,False,False,False,True,False,False,2.5
US00015819,False,False,True,False,True,True,False,True,4.5
US00015820,True,False,False,False,True,True,False,False,3.5
US00015821,False,False,False,False,False,False,False,False,0.0
US00015822,False,False,True,False,False,True,True,False,4.5
US00015823,False,True,True,True,False,False,True,False,4.0
US00015824,False,False,True,False,True,True,True,False,5.5
US00015825,False,True,True,True,True,True,True,False,7.0
US00015826,False,True,True,False,False,False,True,True,3.5
US00015827,False,False,True,True,True,True,False,False,5.0
US00015828,False,True,True,False,True,True,True,False,6.0
US00015829,False,True,False,True,True,True,False,True,5.0
US00015830,False,True,True,False,False,False,False,False,1.5
US00015831,True,False,False,False,True,True,True,False,5.0
US00015832,False,False,True,True,True,True,False,False,5.0
US00015833,False,True,True,False,True,True,True,False,6.0
US00015834,False,False,False,False,False,True,False,True,2.5
US00015835,False,True,True,True,True,True,False,True,6.0
US00015836,False,True,False,False,True,True,True,False,5.0
US00015837,True,False,True,False,True,True,True,False,6.0
US00015838,False,True,True,False,True,True,True,False,6.0
US00015839,False,False,True,False,False,True,False,False,3.0
US00015840,False,False,False,False,False,False,False,False,0.0
US00015841,True,True,True,False,True,True,True,False,6.5
US00015842,False,False,True,False,True,False,False,True,2.5
US00015843,False,False,True,True,False,False,True,False,3.5
US00015844,False,True,True,False,False,False,True,True,3.5
US00015845,False,True,False,False,False,False,False,True,1.0
US00015846,True,False,True,True,False,False,True,False,4.0
US00015847,False,True,True,True,True,True,True,False,7.0
US00015848,False,True,True,False,True,False,True,True,4.5
US00015849,False,True,True,False,True,True,True,True,6.5
US00015850,True,False,True,False,True,False,False,False,2.5
US00015851,False,False,True,False,True,True,False,False,4.0
US00015852,True,True,True,False,True,True,False,False,5.0
US00015853,False,True,False,True,True,False,False,False,2.5
US00015854,True,False,True,True,True,True,False,False,5.5
US00015855,True,True,True,False,True,False,True,True,5.0
US00015856,True,False,True,False,True,False,False,False,2.5
US00015857,True,False,True,False,True,True,False,False,4.5
US00015858,False,False,True,False,True,True,False,False,4.0
US00015859,True,True,False,True,True,False,False,False,3.0
US00015860,False,False,False,True,True,True,False,True,4.5
US00015861,True,False,True,False,False,True,True,True,5.5
US00015862,False,True,True,False,False,False,False,True,2.0
US00015863,False,False,True,True,True,True,False,False,5.0
US00015864,False,False,True,False,True,True,False,False,4.0
US00015865,True,True,True,False,True,True,True,False,6.5
US00015866,False,True,False,False,True,True,False,False,3.5
US00015867,True,False,True,False,True,True,True,False,6.0
US00015868,False,False,True,False,True,True,False,False,4.0
US00015869,False,True,False,False,False,False,True,False,2.0
US00015870,False,True,False,False,True,False,False,False,1.5
US00015871,False,True,False,True,False,True,False,True,4.0
US00015872,False,False,False,True,True,True,True,True,6.0
US00015873,False,False,True,True,False,True,False,False,4.0
US00015874,False,False,True,False,True,True,False,True,4.5
US00015875,True,True,False,False,True,True,False,False,4.0
US00015876,False,False,True,True,True,True,True,False,6.5
US00015877,False,False,False,False,False,False,False,False,0.0
US00015878,False,True,True,True,False,True,False,True,5.0
US00015879,False,False,True,False,True,True,True,False,5.5
US00015880,True,True,True,False,True,False,True,False,4.5
US00015881,False,True,True,False,True,True,True,True,6.5
US00015882,True,True,True,False,True,True,False,False,5.0
US00015883,True,False,True,False,True,False,True,False,4.0
US00015884,True,True,False,False,True,True,True,False,5.5
US00015885,False,False,True,False,True,True,False,True,4.5
US00015886,False,True,True,True,True,False,False,False,3.5
US00015887,True,True,False,False,False,True,False,False,3.0
US00015888,False,False,False,False,True,True,False,False,3.0
US00015889,False,False,True,False,True,True,True,False,5.5
US00015890,True,False,True,False,True,False,False,False,2.5
US00015891,False,False,True,False,True,True,True,False,5.5
US00015892,False,False,True,False,False,False,True,False,2.5
US00015893,False,False,False,True,True,True,True,False,5.5
US00015894,True,True,False,True,True,True,False,False,5.0
US00015895,False,False,False,False,True,True,False,False,3.0
US00015896,False,False,False,False,True,True,False,True,3.5
US00015897,False,True,False,False,True,True,True,True,5.5
US00015898,False,True,False,False,True,False,False,False,1.5
US00015899,False,True,True,False,False,True,True,False,5.0
US00015900,True,True,True,True,True,False,False,False,4.0
US00015901,False,True,True,False,True,False,True,True,4.5
US00015902,False,False,False,False,True,True,False,False,3.0
US00015903,True,True,True,False,True,False,False,False,3.0
US00015904,True,False,True,False,True,True,False,False,4.5
US00015905,True,True,True,True,True,True,False,False,6.0
US00015906,True,False,True,True,True,True,True,False,7.0
US00015907,True,False,True,False,False,True,True,True,5.5
US00015908,True,False,True,False,True,True,False,False,4.5
US00015909,False,False,True,True,True,False,True,True,5.0
US00015910,False,False,True,False,True,True,True,False,5.5
US00015911,False,False,False,False,False,True,True,False,3.5
US00015912,False,False,True,True,True,True,False,False,5.0
US00015913,False,False,False,False,True,False,True,True,3.0
US00015914,True,False,False,True,True,False,False,False,2.5
US00015915,True,False,False,True,True,True,False,False,4.5
US00015916,True,False,True,False,False,True,True,False,5.0
US00015917,False,True,False,False,True,False,True,True,3.5
US00015918,False,True,True,False,False,True,True,False,5.0
US00015919,False,True,True,False,True,False,False,False,2.5
US00015920,True,True,False,False,True,True,False,False,4.0
US00015921,False,False,False,False,False,True,True,False,3.5
US00015922,True,True,True,False,True,True,False,False,5.0
US00015923,False,True,True,False,True,True,True,False,6.0
US00015924,False,True,True,False,True,True,True,False,6.0
US00015925,True,True,True,False,True,True,False,False,5.0
US00015926,True,True,True,True,False,True,False,False,5.0
US00015927,False,True,True,False,True,False,False,False,2.5
US00015928,False,False,True,True,False,False,False,True,2.5
US00015929,False,False,False,True,True,True,True,True,6.0
US00015930,False,False,False,False,True,True,False,False,3.0
US00015931,False,False,False,True,False,True,True,True,5.0
US00015932,False,False,True,True,True,False,True,False,4.5
US00015933,True,True,False,False,True,True,True,True,6.0
US00015934,True,True,True,False,False,True,False,True,4.5
US00015935,False,True,True,False,True,True,False,True,5.0
US00015936,False,False,False,False,True,False,False,False,1.0
US00015937,False,False,True,False,False,True,True,False,4.5
US00015938,True,True,False,True,True,True,False,True,5.5
US00015939,False,True,False,False,True,True,True,False,5.0
US00015940,False,False,True,False,True,False,False,True,2.5
US00015941,False,False,True,False,True,True,False,True,4.5
US00015942,False,False,True,False,True,False,True,False,3.5
US00015943,False,True,True,False,False,False,True,False,3.0
US00015944,True,False,True,True,True,True,True,False,7.0
US00015945,True,False,False,False,True,False,False,True,2.0
US00015946,False,False,False,False,False,True,True,False,3.5
US00015947,False,True,False,True,False,True,False,True,4.0
US00015948,True,True,True,False,True,True,False,False,5.0
US00015949,False,False,True,True,True,False,False,False,3.0
US00015950,True,True,False,False,True,True,True,False,5.5
US00015951,False,True,True,False,True,True,True,False,6.0
US00015952,False,True,True,False,True,False,False,False,2.5
US00015953,False,False,True,False,True,True,False,True,4.5
US00015954,True,True,True,True,True,True,False,True,6.5
US00015955,False,True,True,False,True,True,False,False,4.5
US00015956,False,False,True,False,True,True,True,False,5.5
US00015957,False,True,False,False,True,True,True,False,5.0
US00015958,True,False,False,False,True,True,False,False,3.5
US00015959,True,False,True,True,True,False,True,True,5.5
US00015960,False,True,True,False,True,True,False,False,4.5
US00015961,False,True,True,False,True,False,True,False,4.0
US00015962,False,False,True,False,True,True,True,False,5.5
US00015963,False,True,True,True,True,True,False,False,5.5
US00015964,False,False,False,False,True,True,False,False,3.0
US00015965,True,False,True,False,False,True,True,False,5.0
US00015966,False,True,True,False,False,True,False,False,3.5
US00015967,True,True,True,False,False,True,False,False,4.0
US00015968,True,False,False,False,True,True,True,False,5.0
US00015969,True,False,True,False,False,True,True,False,5.0
US00015970,False,False,False,False,True,False,True,False,2.5
US00015971,False,False,True,False,True,True,True,False,5.5
US00015972,False,False,True,True,True,False,False,False,3.0
US00015973,False,False,True,True,False,True,True,False,5.5
US00015974,False,True,True,False,False,True,False,False,3.5
US00015975,False,True,True,False,True,False,True,True,4.5
US00015976,False,True,True,False,True,True,True,False,6.0
US00015977,False,False,False,True,True,True,False,True,4.5
US00015978,False,False,False,False,False,True,False,False,2.0
US00015979,False,False,True,False,True,True,True,True,6.0
US00015980,True,False,True,False,True,True,True,False,6.0
US00015981,False,True,True,False,True,False,False,True,3.0
US00015982,True,False,False,False,True,True,True,True,5.5
US00015983,False,False,True,True,True,True,False,False,5.0
US00015984,False,True,True,False,True,True,False,False,4.5
US00015985,True,False,True,True,True,True,True,False,7.0
US00015986,False,True,False,False,True,True,True,False,5.0
US00015987,False,False,False,False,True,False,False,False,1.0
US00015988,True,False,True,False,True,True,False,True,5.0
US00015989,True,False,False,True,False,True,False,False,3.5
US00015990,False,True,True,False,True,True,True,False,6.0
US00015991,False,True,False,False,True,False,False,False,1.5
US00015992,False,True,False,False,True,True,False,False,3.5
US00015993,True,True,True,False,True,True,False,True,5.5
US00015994,False,True,False,False,False,True,False,True,3.0
US00015995,False,False,False,False,True,True,False,True,3.5
US00015996,False,True,False,True,True,True,True,True,6.5
US00015997,False,True,True,False,True,True,False,False,4.5
US00015998,True,False,True,False,True,True,True,False,6.0
US00015999,False,True,True,False,True,False,False,False,2.5
US00016000,True,False,False,False,True,True,False,True,4.0
US00016001,False,False,True,False,False,True,True,False,4.5
US00016002,True,True,True,True,True,True,False,False,6.0
US00016003,False,False,True,False,True,True,False,True,4.5
US00016004,True,False,True,True,True,True,True,True,7.5
US00016005,False,False,True,True,False,False,False,False,2.0
US00016006,False,False,True,True,True,False,False,False,3.0
US00016007,False,False,True,False,True,True,True,True,6.0
US00016008,False,False,True,True,False,True,False,False,4.0
US00016009,True,False,False,True,True,True,True,False,6.0
US00016010,True,True,True,False,False,True,True,False,5.5
US00016011,True,False,True,False,True,True,True,True,6.5
US00016012,False,True,False,False,True,True,False,False,3.5
US00016013,True,True,True,False,False,True,True,False,5.5
US00016014,False,True,False,False,False,False,False,False,0.5
US00016015,True,True,True,True,True,False,True,True,6.0
US00016016,False,False,True,False,False,True,True,False,4.5
US00016017,True,False,True,True,True,True,True,False,7.0
US00016018,False,True,False,False,False,True,True,False,4.0
US00016019,False,True,True,False,False,True,False,True,4.0
US00016020,False,True,True,False,False,False,False,False,1.5
US00016021,True,True,False,True,False,False,False,True,2.5
US00016022,True,True,False,False,False,False,True,False,2.5
US00016023,False,True,True,False,True,True,False,True,5.0
US00016024,False,False,True,True,True,True,False,False,5.0
US00016025,False,False,False,False,True,True,False,False,3.0
US00016026,False,True,True,False,False,True,False,False,3.5
US00016027,False,True,True,False,True,False,True,False,4.0
US00016028,False,False,False,False,True,False,False,True,1.5
US00016029,True,True,True,False,False,True,True,False,5.5
US00016030,False,True,True,False,False,False,False,True,2.0
US00016031,True,True,True,False,True,True,True,False,6.5
US00016032,False,False,True,False,False,True,True,True,5.0
US00016033,True,False,True,False,False,True,True,True,5.5
US00016034,False,True,True,True,True,False,True,False,5.0
US00016035,False,False,True,False,False,True,False,False,3.0
US00016036,False,True,True,False,False,True,False,False,3.5
US00016037,True,False,True,False,True,False,True,False,4.0
US00016038,False,True,False,False,True,False,False,False,1.5
US00016039,False,True,True,True,True,False,True,False,5.0
US00016040,False,False,False,False,True,True,False,False,3.0
US00016041,False,True,True,False,False,False,True,False,3.0
US00016042,False,False,True,False,True,True,False,True,4.5
US00016043,False,False,True,False,True,True,False,False,4.0
US00016044,True,True,False,True,True,True,True,True,7.0
US00016045,False,True,True,False,True,True,True,True,6.5
US00016046,False,True,True,False,True,False,False,False,2.5
US00016047,True,False,True,False,False,True,False,True,4.0
US00016048,False,False,True,False,True,False,False,True,2.5
US00016049,False,False,False,True,True,True,True,False,5.5
US00016050,False,True,True,True,True,True,True,False,7.0
US00016051,True,True,False,True,True,False,True,False,4.5
US00016052,False,True,False,True,False,True,False,False,3.5
US00016053,False,False,True,False,True,False,True,False,3.5
US00016054,False,True,False,False,False,True,False,False,2.5
US00016055,False,False,False,True,True,True,True,False,5.5
US00016056,False,True,True,False,False,True,False,False,3.5
US00016057,True,False,True,True,False,True,True,False,6.0
US00016058,False,False,False,False,True,True,False,True,3.5
US00016059,True,False,True,False,False,False,True,False,3.0
US00016060,True,True,False,False,False,False,False,False,1.0
US00016061,False,True,False,False,True,False,True,True,3.5
US00016062,False,False,True,True,False,True,True,False,5.5
US00016063,True,True,True,False,True,True,False,True,5.5
US00016064,False,False,False,False,True,True,False,True,3.5
US00016065,True,True,True,False,True,True,False,False,5.0
US00016066,True,True,True,False,True,True,False,False,5.0
US00016067,False,True,True,False,True,True,False,True,5.0
US00016068,False,True,True,False,True,True,False,False,4.5
US00016069,False,False,True,True,True,True,False,True,5.5
US00016070,True,True,True,False,False,False,False,True,2.5
US00016071,False,True,True,False,True,True,False,False,4.5
US00016072,False,False,False,True,False,False,True,True,3.0
US00016073,True,True,False,True,True,True,False,True,5.5
US00016074,True,False,True,False,False,True,False,False,3.5
US00016075,False,False,True,False,True,True,False,True,4.5
US00016076,False,False,True,False,True,True,False,False,4.0
US00016077,False,False,False,False,True,False,False,False,1.0
US00016078,False,True,True,True,False,False,True,False,4.0
US00016079,False,True,True,True,False,True,False,False,4.5
US00016080,True,True,False,True,False,False,False,False,2.0
US00016081,False,True,True,False,True,False,True,True,4.5
US00016082,False,True,False,False,False,True,True,True,4.5
US00016083,False,False,False,True,False,True,True,False,4.5
US00016084,False,True,True,False,False,False,False,True,2.0
US00016085,True,False,True,False,True,True,False,True,5.0
US00016086,False,False,False,True,True,False,False,False,2.0
US00016087,True,True,True,False,False,True,False,False,4.0
US00016088,False,False,True,True,True,True,True,True,7.0
US00016089,True,True,True,True,True,False,True,False,5.5
US00016090,False,False,True,False,True,True,True,False,5.5
US00016091,True,False,True,False,True,True,True,False,6.0
US00016092,True,True,True,True,True,False,False,False,4.0
US00016093,False,True,True,True,False,False,False,False,2.5
US00016094,False,True,True,False,True,True,True,False,6.0
US00016095,False,True,True,True,True,True,False,True,6.0
US00016096,False,True,False,False,True,True,False,True,4.0
US00016097,False,False,True,False,True,False,False,True,2.5
US00016098,False,False,True,False,True,True,False,False,4.0
US00016099,False,True,True,False,True,False,False,False,2.5
US00016100,False,False,True,False,True,True,True,False,5.5
US00016101,False,False,True,False,True,True,False,False,4.0
US00016102,True,True,False,False,True,True,False,False,4.0
US00016103,False,True,True,True,False,True,True,False,6.0
US00016104,True,True,True,True,False,False,False,False,3.0
US00016105,False,True,True,False,False,True,True,False,5.0
US00016106,False,False,False,False,True,False,True,True,3.0
US00016107,False,True,True,False,True,False,True,True,4.5
US00016108,False,True,True,False,False,True,False,False,3.5
US00016109,False,True,True,True,True,False,False,True,4.0
US00016110,False,True,True,True,True,True,True,True,7.5
